Journey_Id,Workflow_Type,Total_Gt_Blocks,Line_Break,Merge,Split_Edits,Split_Merge,Size_Change,Line_Shift,Position_Shift,Alignment_Change,Region_Change,Extra_Block,Missing_Block,Block_Match_Time_Drift,VTT_Style,Spanwise_Style_Change,Punctuation_Edits,Word_Edits,Musical_Lyrics,Closed_Caption,Speaker_Transition,Content_Duration,Tier,Created_At
df91d675-b5b8-4927-986d-07dd7de843c5,closed_captioning,1370,161,8,424,196,0,253,0,0,,317,107,67,0,,406,500,0,263,220,83.577937825520834,3,2025-09-21T10:10:31.189137
1c5f139c-4104-4085-9622-bb9db7d2e6cc,closed_captioning,724,0,0,0,0,0,0,0,0,,673,611,0,0,,0,0,0,0,0,42.219258626302086,1,2025-09-20T21:22:22.478116
0e3e4c95-445b-45d8-ab82-608e12c74003,closed_captioning,554,80,2,159,90,0,14,1,1,,7,9,8,29,,68,125,0,143,82,22.628717041015626,2,2025-09-20T01:21:10.114123
fe4bceca-b483-4caa-a1f2-47dd35f05593,closed_captioning,1022,125,7,210,96,0,62,0,0,,18,25,27,0,,140,248,0,162,97,43.66862386067708,3,2025-09-19T23:20:04.768353
1861135e-7bea-4572-9885-ce1b3f4d4f7e,closed_captioning,846,119,8,191,113,0,24,2,2,,8,22,24,70,,151,205,0,166,79,42.335347493489586,3,2025-09-19T21:32:40.401376
18afc88c-d806-4d6d-a591-754e2fedcdc4,closed_captioning,320,67,1,55,38,0,12,1,1,,492,6,5,27,,36,53,0,48,13,42.252628580729166,3,2025-09-19T21:21:25.501251
d6e9d17b-492c-46e1-8e0e-7156be29bf71,closed_captioning,696,81,6,179,130,0,6,0,0,,10,14,30,26,,95,99,0,43,48,42.959582519531253,2,2025-09-19T20:20:26.598150
d974467e-2e51-4f84-8fac-07d00af36505,closed_captioning,954,0,0,11,5,0,4,0,0,,707,921,0,0,,11,16,0,2,2,42.185892740885414,1,2025-09-19T19:05:41.011434
4b238221-add7-433e-bdd4-bd08311cac0c,closed_captioning,318,24,3,75,33,0,20,19,1,,4,28,12,77,,55,54,0,21,39,22.752591959635417,3,2025-09-19T17:35:02.943900
f0faaee6-2214-41b8-8b63-97df22a912b8,closed_captioning,841,118,8,159,111,0,14,0,0,,14,21,21,0,,131,203,0,167,93,42.616666666666667,2,2025-09-19T03:05:31.595762
e33f969f-66d1-4f5d-9f87-a3cdb8ee6991,closed_captioning,1098,137,5,253,95,0,41,0,0,,4,21,64,0,,170,262,2,298,144,42.7,3,2025-09-18T21:17:41.811928
d19dead9-5c5a-4ca5-a36a-06564b5a8161,closed_captioning,1912,320,21,364,250,0,101,0,0,,30,39,46,78,,323,373,0,413,193,84.916666666666671,3,2025-09-18T14:54:46.464968
a605f27c-3d90-46c5-805d-ade81df5a206,closed_captioning,711,80,2,234,162,0,36,0,0,,70,9,26,0,,77,94,0,69,2,42.133333333333333,1,2025-09-18T06:02:15.339953
63120d4c-4d3b-4789-8534-250a97e62099,closed_captioning,620,93,2,183,124,0,17,0,0,,33,1,31,0,,72,79,0,87,4,42.166666666666664,1,2025-09-18T05:57:12.202643
72699417-4f1b-4343-9968-071b961df7ec,closed_captioning,772,80,1,246,140,0,23,0,0,,69,30,27,0,,110,126,0,49,69,42.283333333333331,3,2025-09-17T23:04:50.348243
d273d5e5-36a0-4d51-928f-807e66419b31,closed_captioning,515,42,4,115,51,0,44,3,1,,14,20,267,26,,90,120,0,49,63,22.083333333333332,3,2025-09-17T20:09:14.455540
93497836-390a-491e-9723-f6e1839afd6b,closed_captioning,813,64,2,329,154,0,57,0,0,,92,52,25,0,,277,249,0,105,101,42.283333333333331,3,2025-09-17T19:11:17.021505
67438838-846b-4ae7-a3a8-9d3a35ccfd37,closed_captioning,888,110,6,257,142,0,40,0,0,,20,43,26,0,,133,132,0,212,86,43.5,3,2025-09-17T12:51:01.129555
c052aee4-b4fe-4c01-a61e-a3a809b4a7a4,closed_captioning,854,92,7,240,161,0,32,1,0,,7,7,19,76,,132,188,0,168,73,42.283333333333331,3,2025-09-16T20:11:21.827766
54b57f81-230f-4709-9067-0c2afefee693,closed_captioning,881,136,2,246,177,0,20,1,0,,7,8,24,69,,117,173,0,181,61,42.05,3,2025-09-16T18:40:59.326393
42d1584f-1e54-4973-b4c5-22dd19af8276,closed_captioning,885,125,6,238,173,0,11,1,1,,5,14,32,70,,123,190,0,155,83,42.3,3,2025-09-16T18:04:25.629482
038cd416-0b1d-49c1-af3e-e39a7c23cc75,closed_captioning,706,98,6,164,119,0,8,0,0,,11,17,30,47,,88,88,0,39,28,42.916666666666664,2,2025-09-16T18:03:56.052920
df8f11ad-be1d-40ea-bd47-bddf8fac54b1,closed_captioning,566,53,4,121,56,0,3,0,0,,11,15,10,0,,79,118,2,87,73,22.55,3,2025-09-16T15:56:09.835910
cab7f5ca-112e-453b-a3f0-8326fdba3d6b,closed_captioning,965,157,8,287,191,0,56,0,0,,36,24,26,0,,216,288,0,92,111,42.366666666666667,3,2025-09-16T08:40:35.559455
452070f9-1404-4970-a06b-85bafcac1cd9,closed_captioning,933,109,6,180,76,0,16,0,0,,86,22,34,1,,120,200,0,61,141,41.416666666666664,3,2025-09-15T23:55:24.321034
1b3f6a2a-9735-4526-b4e5-036018950f64,closed_captioning,717,67,2,207,80,0,80,0,0,,241,44,38,0,,168,234,0,92,101,44.416666666666664,3,2025-09-15T17:13:33.490319
82a78615-947d-410f-afe1-e5ed35679b21,closed_captioning,543,91,1,132,46,0,73,11,1,,6,16,15,30,,93,151,0,145,95,22.5,2,2025-09-13T02:59:38.009680
52987d24-d461-43e1-a5fc-7d71093f1b3f,closed_captioning,618,64,4,249,129,0,26,0,0,,3,20,9,27,,190,185,0,154,136,22.116666666666667,2,2025-09-13T02:00:52.993613
6c076be5-5ea9-44d2-9e1b-b774959c82de,closed_captioning,821,119,18,277,213,0,36,0,0,,45,31,14,0,,230,277,0,69,65,42.283333333333331,3,2025-09-12T23:09:20.537718
99491d75-fac4-40cc-906e-ab14587dad75,closed_captioning,572,95,3,156,95,0,32,5,2,,5,5,8,10,,59,169,0,187,80,22.383333333333333,2,2025-09-12T20:04:10.920517
6a86b5dd-28ec-466c-b67d-994a10ebd746,closed_captioning,613,0,0,0,0,0,0,0,0,,899,568,0,0,,0,0,0,0,0,42.783333333333331,3,2025-09-12T19:35:18.356164
537f8525-9e8d-431c-a4c9-201538a6ec82,closed_captioning,774,77,5,198,127,0,11,3,1,,60,23,25,0,,125,134,0,55,46,42.116666666666667,3,2025-09-12T18:29:50.847802
53447d49-d087-43d5-91a3-0f782d6931be,closed_captioning,1066,133,7,217,105,0,19,0,0,,123,20,22,0,,121,255,1,162,96,43.616666666666667,3,2025-09-11T22:23:52.519978
c9965080-96db-43f6-91bf-7209098d5948,closed_captioning,548,83,2,157,125,0,37,0,0,,9,3,4,0,,43,75,0,29,20,22.05,2,2025-09-11T20:49:11.989233
e3aaa89b-fa97-4c24-9a40-b443984df00b,closed_captioning,763,103,6,184,107,0,4,0,0,,13,13,35,31,,115,95,0,77,43,42.916666666666664,2,2025-09-09T22:08:59.695845
67d57380-7407-4f30-9d8c-cde11d7b430f,closed_captioning,799,75,3,233,133,0,41,0,0,,42,84,37,0,,133,166,0,187,68,43.5,3,2025-09-09T12:14:51.501302
d0c51a5e-6b95-436a-a3ce-11644d0cadf1,closed_captioning,591,87,3,146,87,0,8,0,0,,4,12,11,1,,98,163,0,97,53,22.5,3,2025-09-09T04:55:22.974362
92a8cca9-ae4d-403b-86ab-ea4da8f31917,closed_captioning,1100,143,7,224,120,0,50,3,0,,6,26,33,0,,112,183,0,277,135,43.81666666666667,3,2025-09-08T18:20:41.593097
5f458de2-7ca4-4bc1-b662-4609b289c9d1,closed_captioning,950,134,0,239,182,0,116,1,0,,11,13,19,37,,160,238,0,62,40,44.35,3,2025-09-07T19:12:01.858374
4b96c4c6-96c4-45f9-ba34-07c5fac4b2d2,closed_captioning,518,64,2,144,103,0,18,0,0,,1,4,12,29,,71,85,0,123,65,22.85,2,2025-09-06T04:05:46.498420
44fbd52d-8886-4e13-8450-002a2446c1d0,closed_captioning,576,84,6,165,121,0,26,0,0,,4,13,3,23,,102,172,0,93,47,21.383333333333333,3,2025-09-06T03:42:27.931481
f8fb1d5b-82cd-4369-aa09-fad502a36afd,closed_captioning,471,59,0,95,50,0,39,0,0,,4,10,15,0,,62,80,0,118,55,22.116666666666667,3,2025-09-06T01:55:00.874283
93038189-86e8-42fb-86df-fa98bdbcbd38,closed_captioning,548,58,0,133,121,0,48,0,0,,7,3,5,0,,68,82,0,26,14,22.05,2,2025-09-05T17:15:19.299064
62bf7a79-18f6-45fa-a234-d9b0d310b8c9,closed_captioning,531,61,2,116,91,0,26,0,0,,17,17,6,0,,42,74,0,26,24,22.05,2,2025-09-05T15:57:49.773048
73c1103a-56ec-4f63-9533-bd843bd83807,closed_captioning,955,112,2,202,122,0,25,0,0,,33,54,21,0,,144,220,0,71,98,42.283333333333331,3,2025-09-05T12:56:05.059755
d09dc823-a308-4f2f-a0cd-7cd431414328,closed_captioning,1143,140,5,344,144,0,58,0,0,,14,20,40,0,,186,337,2,343,212,42.7,3,2025-09-05T11:20:29.943326
cd32e4ca-a728-4cc8-b1a8-73b39ecbf0fe,closed_captioning,1067,168,15,293,160,0,7,0,0,,18,10,21,0,,178,285,0,230,134,44.2,2,2025-09-05T07:03:03.244671
9b0b4f8d-5657-4c0c-89aa-2132d7ff0048,closed_captioning,1000,151,5,289,186,0,62,0,0,,10,14,31,0,,90,210,0,176,88,43.616666666666667,3,2025-09-05T05:49:36.130300
613710ef-5a32-422e-9191-cf987ac51252,closed_captioning,531,42,9,126,73,0,24,0,0,,10,8,12,0,,97,109,0,89,88,22.116666666666667,3,2025-09-05T04:48:49.935952
48299d36-764b-4cec-b1d3-e3713fb7e98f,closed_captioning,1734,196,9,524,282,0,183,43,0,,18,60,50,24,,239,427,0,229,108,84.2,3,2025-09-05T01:15:38.303142
8a657992-da44-4cbf-9b2b-73b317bb8675,closed_captioning,530,68,2,131,56,0,16,0,0,,5,7,14,8,,56,113,0,197,95,22.383333333333333,2,2025-09-05T00:02:03.233800
8c53c045-1737-4ea7-9f65-404944e3088d,closed_captioning,559,51,0,109,52,0,47,0,0,,4,10,19,6,,59,104,0,182,75,22.383333333333333,2,2025-09-04T22:51:18.780787
341d5bf6-00c3-44b2-a4c0-0edf39fd8749,closed_captioning,721,38,2,175,123,0,64,0,0,,110,7,12,0,,94,145,0,47,8,42.616666666666667,1,2025-09-04T22:31:19.167259
383d35ce-aae8-4a18-9791-b9f31f856f18,closed_captioning,775,103,3,279,186,0,37,0,0,,9,4,42,0,,116,85,0,35,11,42.2,1,2025-09-03T19:46:32.086202
05bb5961-88fd-4fb1-be66-27ba1f6a54d6,closed_captioning,426,67,2,94,45,0,19,1,1,,1,10,7,38,,51,80,0,68,39,21.416666666666668,2,2025-09-03T19:05:15.196128
0bd33224-f3a0-4a07-a2e7-40149be1955e,closed_captioning,475,42,8,109,63,0,19,0,0,,5,17,1,9,,87,102,0,62,55,21.0,3,2025-09-03T02:53:43.944910
85416114-a58f-4249-b39f-16a214ce5a3e,closed_captioning,590,43,6,146,97,0,32,2,0,,115,39,29,266,,51,94,0,26,19,42.266666666666666,2,2025-09-01T16:37:06.883704
086371d5-e173-4c3a-a452-29f3928f3bd7,closed_captioning,451,62,5,157,139,0,48,1,0,,2,5,4,0,,101,138,0,76,44,23.083333333333332,2,2025-08-30T05:44:32.972365
65372527-5c62-4714-8ff7-968937b72c75,closed_captioning,577,67,6,201,173,0,80,0,0,,1,3,136,7,,115,137,0,59,15,22.583333333333332,2,2025-08-30T05:13:40.469824
bdbd818b-f06d-4542-a5ad-995f6cd5cddd,closed_captioning,866,103,3,305,215,0,31,0,0,,51,35,30,0,,244,300,1,177,118,42.283333333333331,3,2025-08-29T23:06:41.083942
a3cd4488-13c7-464b-b485-ac04b7ee7c7b,closed_captioning,1007,17,0,47,30,0,40,0,0,,860,841,14,0,,39,67,0,17,14,60.116666666666667,3,2025-08-29T20:39:51.663969
aba8973b-734f-4453-9458-bb93255f178e,closed_captioning,920,18,0,39,20,0,27,0,0,,810,802,13,0,,45,60,0,20,9,57.466666666666669,3,2025-08-29T20:28:53.599671
be03dd2a-76e5-48f2-9121-81c32137302f,closed_captioning,1049,191,14,230,155,0,30,0,0,,10,18,22,0,,146,253,0,133,106,59.466666666666669,3,2025-08-29T20:07:37.292893
28c4caa0-069c-49c1-b8c4-07103d7d63c6,closed_captioning,552,59,3,138,90,0,41,0,0,,3,4,5,25,,110,162,0,42,39,22.5,2,2025-08-29T18:14:36.161356
3b3ede38-db5c-4e2a-922b-4a7a69667506,closed_captioning,489,38,2,165,140,0,32,0,0,,0,4,3,0,,70,154,0,8,3,22.5,2,2025-08-29T05:55:32.399453
95289960-08b9-41b0-9d30-0eff239dcdf7,closed_captioning,585,71,1,135,77,0,11,0,0,,5,5,8,22,,79,133,0,169,67,22.116666666666667,2,2025-08-29T03:00:04.324543
3e8a3b7e-2fd1-4f32-9496-d0a6b028a1c8,closed_captioning,485,47,2,123,62,0,41,0,0,,1,7,8,19,,79,135,0,85,31,21.383333333333333,2,2025-08-28T21:38:39.158218
c542c808-bcf9-4118-af19-eac952b85f40,closed_captioning,576,57,4,157,88,0,24,0,0,,14,7,16,0,,158,102,0,27,8,42.283333333333331,1,2025-08-28T20:59:45.249320
f198bda7-315c-4799-a108-60624458e939,closed_captioning,1669,227,7,508,250,0,53,3,3,,155,49,78,58,,222,388,0,472,196,84.666666666666671,3,2025-08-28T13:37:33.588848
eb1b07bf-c1d7-4e54-b591-f641d143bd72,closed_captioning,1107,143,9,349,138,0,289,0,0,,71,52,25,0,,254,327,0,187,219,41.5,3,2025-08-28T03:38:24.275491
481319a0-cc59-4d08-9281-6fed5d8e2a6e,closed_captioning,516,71,7,166,70,0,14,0,0,,6,16,23,0,,88,132,0,93,78,22.116666666666667,2,2025-08-27T19:02:26.771670
42e8d5fc-c298-49dc-8811-989bebc54797,closed_captioning,850,92,1,246,143,0,40,0,0,,22,25,33,133,,147,180,0,83,58,42.916666666666664,2,2025-08-27T17:23:44.244536
ee66a115-2e95-4534-bbfd-73cb7c36c02b,closed_captioning,1130,96,6,256,139,0,24,4,0,,5,19,18,0,,213,303,0,267,142,44.016666666666666,3,2025-08-27T07:36:04.948476
9638e8db-cace-4a41-9682-86d71a1df1e3,closed_captioning,1104,150,6,211,130,0,17,0,0,,17,24,32,0,,157,297,0,186,90,43.616666666666667,3,2025-08-27T04:17:41.236162
9933b706-b40a-4f1c-b7ec-e2752e8701a1,closed_captioning,1003,141,10,255,115,0,78,0,0,,120,42,39,0,,190,283,0,166,214,43.416666666666664,3,2025-08-27T03:33:34.445599
95eaf625-976a-47e7-b90a-f2ec8c72c94a,closed_captioning,551,93,4,132,66,0,22,0,0,,7,7,8,27,,75,112,0,111,63,22.85,3,2025-08-26T21:42:30.988767
48c5f2d1-9049-4bf3-8def-588a2eeb38d7,closed_captioning,926,128,9,360,222,0,47,7,4,,44,32,25,0,,338,378,0,148,149,42.283333333333331,3,2025-08-26T19:27:31.925947
f06e3705-60f2-4dbe-b39b-88915615afcd,closed_captioning,475,53,4,102,67,0,17,0,0,,15,36,13,37,,61,103,0,81,45,21.416666666666668,2,2025-08-26T18:52:14.739692
6a56f6db-f34d-4bee-adb8-22df95b387ed,closed_captioning,412,41,3,75,37,0,8,0,0,,8,24,14,10,,65,93,0,102,57,21.516666666666666,2,2025-08-26T00:52:16.058554
77a72f72-5ce5-4bb9-8137-a741cda13c82,closed_captioning,533,62,6,132,135,0,13,0,0,,9,10,3,0,,108,153,0,55,32,22.5,2,2025-08-25T20:41:26.303693
f3eed08b-ba8e-4556-9967-1f9566461332,closed_captioning,962,82,7,234,151,0,64,0,0,,11,7,19,20,,155,234,0,62,48,44.35,2,2025-08-24T09:00:38.644372
c3bbae86-e78b-400f-abf0-dbb2e475e6ea,closed_captioning,926,136,4,206,151,0,28,0,0,,2,5,28,0,,110,163,0,213,108,43.7,2,2025-08-23T10:19:19.161761
983e1ef0-cad7-4d00-9394-d7aadbff8e11,closed_captioning,999,132,9,281,178,0,67,3,1,,17,14,23,13,,223,275,0,231,127,43.75,2,2025-08-23T08:28:28.386999
cdf82e8d-3cf0-4c7f-9dcb-6e03ecfd2cfd,closed_captioning,822,138,7,158,94,0,13,0,0,,68,33,28,0,,108,174,0,229,125,42.216666666666669,2,2025-08-23T06:08:08.323902
62b0c789-750e-43e0-8002-0a873a24f4a5,closed_captioning,543,55,1,134,86,0,29,0,0,,1,2,230,4,,107,163,0,59,18,22.583333333333332,2,2025-08-22T22:41:15.379002
2fe57c6a-788d-4b1c-87d3-0da586095fe0,closed_captioning,450,44,3,172,137,0,28,0,0,,2,2,3,56,,84,136,0,21,3,23.083333333333332,2,2025-08-22T18:14:11.774568
c78e7f71-c750-411b-9190-6300dac77c63,closed_captioning,1142,165,6,250,141,0,29,0,0,,5,7,47,0,,116,219,0,309,178,43.783333333333331,2,2025-08-22T02:28:54.691078
64c4a5ae-6769-44b3-838e-ef2c6f1ee25f,closed_captioning,1016,125,6,186,99,0,21,0,0,,18,23,25,0,,110,268,1,142,99,43.616666666666667,3,2025-08-22T01:52:57.036455
274db7d3-9346-40bf-955e-aa4bdddc55c1,closed_captioning,477,79,3,161,80,0,25,0,0,,10,10,9,12,,108,140,0,110,83,22.383333333333333,2,2025-08-21T19:38:45.701568
d5ff17ec-2d79-4519-8c5b-5069b476993f,closed_captioning,510,70,4,186,85,0,14,0,0,,3,12,17,30,,93,141,0,165,100,22.383333333333333,2,2025-08-21T19:20:05.775472
91384dac-4a3e-4b7a-9c4c-8edb4287ac1e,closed_captioning,1455,166,4,441,355,0,19,6,6,,11,5,34,1262,,182,238,0,13,2,93.083333333333329,1,2025-08-21T13:00:46.418894
280bd566-5de5-42bc-8b9e-b3dd4dbb7f06,closed_captioning,724,89,4,209,151,0,23,0,0,,24,2,12,0,,153,114,0,40,4,42.2,2,2025-08-21T11:03:06.626457
f77c0ebd-90a2-4d81-89ed-2b4c6b9727e2,closed_captioning,398,58,4,80,51,0,8,0,0,,2,13,3,36,,53,87,0,49,31,21.416666666666668,2,2025-08-20T20:31:20.917415
59b92bae-93ef-452a-b1be-11a0a240218a,closed_captioning,432,83,7,105,98,0,27,0,0,,1,2,5,0,,70,116,0,70,31,23.05,2,2025-08-20T18:21:18.989367
555444de-2a8c-4def-a0b9-3c2410739577,closed_captioning,456,65,3,115,107,0,27,0,0,,3,7,0,0,,86,124,0,2,6,22.5,2,2025-08-20T11:35:20.308942
d8b87a5e-6e88-450f-bfc9-d3a67f4f69c7,closed_captioning,855,107,12,267,164,0,86,0,0,,12,24,20,240,,128,246,0,119,77,43.85,2,2025-08-20T00:20:38.474040
a5729339-a6cc-4032-8f7b-73f1b73706bc,closed_captioning,1834,230,9,575,275,0,265,0,0,,230,54,48,0,,367,471,0,422,266,82.65,3,2025-08-19T23:54:33.052011
c384231d-478b-4a1f-932e-d784025abd23,closed_captioning,1075,161,8,245,191,0,37,0,0,,9,11,24,0,,104,140,0,150,74,43.75,3,2025-08-19T23:49:48.131840
9abe5640-d7e0-4c81-935d-429f216094b2,closed_captioning,480,52,1,89,37,0,40,0,0,,6,10,21,0,,62,107,0,108,40,22.116666666666667,2,2025-08-19T20:58:10.426102
dbd05450-c72b-4d5c-8c22-e679350dde1c,closed_captioning,1087,152,8,326,189,0,18,0,0,,8,6,22,10,,173,245,0,377,165,43.75,2,2025-08-19T12:53:13.531929
f7d5aa61-b677-4227-bfa7-9a9768c92409,closed_captioning,740,0,0,3,2,0,2,0,0,,900,706,0,0,,5,5,0,1,0,42.7,3,2025-08-19T03:40:09.895415
ee6755b5-5467-4eec-b17b-3fc7287030da,closed_captioning,381,46,3,101,88,0,16,2,2,,0,1,3,0,,39,61,0,35,0,22.75,1,2025-08-19T01:04:57.423132
5e9688b3-624c-4140-ba29-8ed33a438fce,closed_captioning,719,61,9,97,63,0,49,2,1,,35,18,36,275,,111,97,0,47,7,42.833333333333336,2,2025-08-18T22:46:51.934440
451f9055-9a18-45e3-9651-81ede2c435bc,closed_captioning,530,65,4,134,122,0,49,0,0,,0,5,2,0,,113,155,0,28,27,22.5,2,2025-08-18T21:38:21.232659
5c7fbf10-d290-4516-91d6-d64afd62a235,closed_captioning,566,82,7,186,129,0,18,0,0,,2,4,12,21,,98,149,0,52,24,21.383333333333333,3,2025-08-18T20:45:22.316428
82e06761-dc46-48cb-8199-c6a443464ef1,closed_captioning,490,69,4,124,121,0,40,0,0,,1,1,1,0,,83,143,0,56,23,23.083333333333332,2,2025-08-18T19:15:31.095493
911eaeba-1d05-40fc-a090-cfbd7a88fa3a,closed_captioning,1723,224,8,512,257,0,53,0,0,,113,49,86,65,,241,366,0,452,148,86.666666666666671,3,2025-08-17T17:31:58.151970
9f53a199-d1b7-4b62-adba-661d7f7b3d0e,closed_captioning,666,89,4,134,56,0,24,0,0,,43,68,56,53,,96,168,0,87,58,42.3,3,2025-08-17T13:57:34.675798
4db47e9e-d5e9-4597-a68a-0ab916599770,closed_captioning,615,88,2,151,95,0,80,0,0,,162,6,220,0,,97,116,0,75,9,42.783333333333331,1,2025-08-16T22:59:54.571902
66a88e3b-3902-44a4-88c8-7ccb8687a418,closed_captioning,695,79,2,152,59,0,57,0,0,,68,70,40,56,,102,172,0,102,62,42.31666666666667,3,2025-08-16T14:26:33.846816
d92cf3ae-2107-4fb2-9851-abf87b0fcb78,closed_captioning,838,98,8,141,61,0,47,0,0,,17,21,23,24,,160,190,0,62,65,44.35,3,2025-08-16T08:02:29.893698
d5b0cbe0-f457-4056-8289-073b7c99cdd9,closed_captioning,1039,147,6,259,155,0,8,0,0,,17,17,19,6,,176,247,1,69,131,42.266666666666666,3,2025-08-16T05:42:01.949811
d7c22b0f-e8c3-4629-b408-199a954c30ee,closed_captioning,570,60,2,123,53,0,31,0,0,,16,5,18,0,,65,150,0,161,102,22.4,3,2025-08-16T02:22:36.763505
d6c0121e-c751-4a46-9fbe-005f7738b185,closed_captioning,504,109,7,101,76,0,21,0,0,,3,6,4,28,,88,111,0,124,53,22.816666666666666,3,2025-08-16T01:17:11.932447
561cba84-4bae-4d54-9875-f255aa98237e,closed_captioning,1019,113,4,221,106,0,24,0,0,,29,12,33,0,,182,264,0,172,130,43.25,3,2025-08-15T22:54:46.846917
0590dae5-df09-4fcf-a6dd-40bf0575b465,closed_captioning,541,68,3,168,170,0,88,0,0,,2,2,1,5,,109,132,0,36,7,22.583333333333332,2,2025-08-15T21:15:19.831508
53ef464b-1956-4013-b8c7-574d496f33f0,closed_captioning,447,29,2,162,143,0,207,0,0,,0,4,1,53,,133,173,0,9,3,23.083333333333332,2,2025-08-15T20:57:25.048481
9619f3ae-cff0-4d32-a74b-55bdda525f88,closed_captioning,729,91,1,198,94,0,39,2,2,,33,31,34,242,,123,150,0,147,86,42.333333333333336,3,2025-08-15T19:05:09.743674
508ef645-e1ed-4d51-b3fe-0e2adf97cd40,closed_captioning,878,110,12,299,207,0,18,0,0,,27,24,29,0,,312,322,0,114,122,42.283333333333331,3,2025-08-15T17:23:12.399773
ed657d44-22d1-47d8-81ab-df79460f6bf3,closed_captioning,770,113,7,214,137,0,29,0,0,,104,24,40,0,,127,188,0,101,88,44.366666666666667,3,2025-08-15T03:49:20.131234
99298295-78ba-45dd-9689-634e9286c414,closed_captioning,1118,148,5,236,123,0,48,1,0,,23,24,23,0,,120,311,0,181,103,43.616666666666667,3,2025-08-15T02:21:59.818827
d3262237-2de1-4a92-af2c-8ca617c64577,closed_captioning,840,123,6,202,138,0,9,0,0,,17,28,33,0,,138,150,0,127,76,42.533333333333331,2,2025-08-15T01:15:25.595474
24965310-8766-4020-a5c3-f51f34197ce7,closed_captioning,494,48,1,181,146,0,8,0,0,,0,1,0,1,,86,159,0,4,3,22.5,2,2025-08-14T23:09:03.582196
6b952e05-9085-4e0d-8c46-96b4611fade4,closed_captioning,1004,137,2,217,133,0,57,0,0,,26,16,14,6,,184,259,0,77,80,42.366666666666667,3,2025-08-14T22:39:02.987664
5667877b-aac5-47b5-b99c-ec45600e49f1,closed_captioning,1658,252,7,419,279,0,35,1,1,,10,14,37,168,,232,348,0,274,115,84.6,2,2025-08-14T20:07:02.193637
c9daaf13-51fc-4a39-9f44-547e4f1dfef3,closed_captioning,678,72,1,185,58,0,32,0,0,,61,53,40,35,,107,148,0,117,61,42.31666666666667,3,2025-08-14T11:36:48.987397
62537bad-9744-4235-857f-eb6274d2a666,closed_captioning,790,89,5,226,126,0,59,1,1,,132,44,23,102,,175,274,0,152,108,42.666666666666664,3,2025-08-14T09:05:14.730361
c893fa25-5157-436d-8787-3a2f22a4678f,closed_captioning,485,71,0,95,39,0,22,0,0,,10,11,8,14,,46,85,0,97,60,22.383333333333333,2,2025-08-14T02:04:54.395786
2fcb174e-8a11-49ad-8182-b1b2e744ebea,closed_captioning,725,81,6,191,56,0,63,0,0,,78,64,37,48,,125,201,0,118,90,47.06666666666667,2,2025-08-14T01:26:10.893044
1f631368-25f4-4fb6-83ab-ebff772530de,closed_captioning,551,61,4,164,83,0,23,0,0,,3,9,12,22,,113,155,0,94,64,21.383333333333333,3,2025-08-13T21:16:36.517950
f45425dd-6e7c-470f-833c-1bb0fd217168,closed_captioning,524,82,6,103,43,0,19,0,0,,5,10,5,4,,77,118,0,159,53,22.383333333333333,2,2025-08-13T18:42:09.526458
cb757122-d289-4854-8dcd-a05481f5e853,closed_captioning,849,80,4,275,124,0,49,0,0,,140,77,38,7,,174,259,0,119,128,42.283333333333331,3,2025-08-13T17:47:18.711595
9d7d3ea6-4c0e-43ae-a735-01a5d28df642,closed_captioning,615,85,1,136,118,0,77,0,0,,107,7,19,0,,114,132,0,43,7,42.2,1,2025-08-13T15:49:51.258403
025a45ae-4397-4f2d-a041-bb33044be532,closed_captioning,435,50,0,145,122,0,33,0,0,,0,1,2,0,,48,79,0,43,5,22.75,3,2025-08-13T04:26:49.061687
44e4d0c9-5887-4ae9-8f4c-bd4ece9b95fa,closed_captioning,452,64,4,124,78,0,7,0,0,,5,12,10,44,,54,101,0,64,37,21.416666666666668,3,2025-08-13T00:37:32.547978
7418e75d-a973-4cc4-bc87-098588a85b04,closed_captioning,1827,236,4,544,249,0,242,1,0,,251,76,42,0,,524,663,0,456,268,87.75,3,2025-08-12T20:29:44.055903
2e3edc37-8e69-470b-b97e-98689f653645,closed_captioning,707,50,5,147,81,0,45,0,0,,151,23,27,0,,118,179,0,133,88,42.533333333333331,2,2025-08-12T19:08:30.611914
11091237-be83-4127-beb9-b3ddff904ff7,closed_captioning,1095,178,9,217,130,0,23,0,0,,16,13,25,0,,134,281,2,227,118,43.616666666666667,3,2025-08-12T16:19:24.387529
bddd5049-09fc-4d9c-8914-f2585a3889c0,closed_captioning,810,108,6,261,146,0,37,0,0,,121,35,25,0,,132,227,0,119,123,44.366666666666667,3,2025-08-12T15:53:14.141807
b0c4f755-befe-43a4-8189-8facda3980a8,closed_captioning,1089,138,8,207,110,0,21,0,0,,16,29,39,0,,106,210,0,241,133,43.783333333333331,3,2025-08-12T15:37:30.848876
2826cc1b-f836-4523-a63a-bfd4310f272f,closed_captioning,712,81,14,169,124,0,47,1,1,,50,17,15,282,,120,87,0,46,17,42.833333333333336,2,2025-08-12T05:12:10.386881
52883fca-6f89-4739-97ac-cbd36e0976bd,closed_captioning,611,75,9,207,196,0,49,1,1,,2,10,5,34,,156,230,0,67,70,22.5,2,2025-08-12T00:47:52.587829
ecfdf4fa-ca4a-4359-b89d-ff07c879556d,closed_captioning,600,66,2,178,116,0,59,0,0,,3,4,21,0,,127,97,0,50,3,42.2,1,2025-08-12T00:26:11.797860
